Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-May-2013,262.00,274.75,261.60,268.90,270.004076896540910088,31887,1240,8609620.00,9976,31.29,13.15,6.90
11-May-2013,260.45,262.90,260.45,262.60,261.347368421052631578,475,14,124140.00,375,78.95,2.45,2.15
10-May-2013,261.00,263.45,259.40,261.75,261.475616364128962340,7382,429,1930213.00,3147,42.63,4.05,0.75
9-May-2013,263.90,265.00,259.75,260.20,261.868577420482348829,8583,443,2247618.00,4819,56.15,5.25,-3.70
8-May-2013,262.00,264.00,258.25,263.25,261.366390699313017438,11354,402,2967554.00,5185,45.67,5.75,1.25
7-May-2013,263.00,263.20,259.50,262.00,261.846277828145461871,9927,416,2599348.00,6227,62.73,3.70,-1.00
6-May-2013,260.10,263.85,259.50,261.35,261.529569217900460058,11955,481,3126586.00,4543,38.00,4.35,1.25
3-May-2013,261.00,263.75,257.00,258.30,260.661646090534979423,12150,357,3167039.00,5736,47.21,6.75,-2.70
2-May-2013,257.10,264.00,257.10,260.15,261.554211006384919428,16445,527,4301259.00,8389,51.01,6.90,3.05
30-April-2013,263.00,263.25,255.25,259.00,259.274321179208688906,12890,1449,3342046.00,6135,47.60,8.00,-4.00
29-April-2013,266.40,266.40,260.10,261.25,261.862541280926858318,18471,2443,4836863.00,9648,52.23,6.30,-5.15
26-April-2013,274.75,277.50,264.10,265.65,270.253353718682185835,20276,1397,5479657.00,7598,37.47,13.40,-9.10
25-April-2013,271.20,273.00,269.25,270.90,271.390834021469859620,12110,592,3286543.00,4810,39.72,3.75,-0.30
23-April-2013,274.00,276.65,267.75,269.60,272.629697436885719791,20756,1509,5658702.00,6156,29.66,8.90,-4.40
22-April-2013,265.60,280.00,265.60,272.80,273.778884925558312655,51584,2825,14122610.00,15300,29.66,14.40,7.20
18-April-2013,270.00,274.80,268.00,270.15,271.695202364711232378,8796,810,2389831.00,2723,30.96,6.80,0.15
17-April-2013,273.10,274.90,264.30,270.40,269.998176694845019061,18099,1355,4886697.00,7600,41.99,10.60,-2.70
16-April-2013,277.20,282.35,271.50,272.55,276.258503401360544217,10731,1264,2964530.00,5547,51.69,10.85,-4.65
15-April-2013,278.50,290.10,278.15,280.55,282.220855350066050198,12112,586,3418259.00,1379,11.39,11.95,2.05
12-April-2013,279.30,284.00,277.50,282.05,280.640262923351158645,17952,480,5038054.00,8749,48.74,6.50,2.75
11-April-2013,290.00,294.50,283.50,284.60,289.122924336914869637,13309,594,3847937.00,2730,20.51,11.00,-5.40
10-April-2013,285.30,297.70,285.00,288.05,290.555900278367076655,81547,2950,23693962.00,13124,16.09,12.70,2.75
9-April-2013,283.30,304.00,281.00,284.95,294.134312624607557806,218185,6278,64175695.00,63516,29.11,23.00,1.65
8-April-2013,275.85,282.80,273.05,281.05,279.361617312072892938,1756,141,490559.00,635,36.16,9.75,5.20
5-April-2013,278.00,279.30,273.00,273.60,275.584504367641473604,2633,162,725614.00,986,37.45,6.30,-4.40
4-April-2013,281.00,282.90,275.00,278.25,278.010239471511147811,6055,166,1683352.00,3417,56.43,7.90,-2.75
3-April-2013,285.45,290.50,281.45,284.20,287.093719369675035813,13263,493,3807724.00,5724,43.16,9.05,-1.25
2-April-2013,279.85,288.50,279.85,283.30,284.647790914747977598,8035,400,2287145.00,2186,27.21,8.65,3.45
1-April-2013,284.60,284.60,275.00,279.55,281.081134194272880404,3562,198,1001211.00,1797,50.45,9.60,-5.05
28-March-2013,275.75,282.00,267.25,281.35,274.320401337792642140,7475,405,2050545.00,2701,36.13,14.75,5.60
26-March-2013,274.00,279.80,269.65,275.75,272.290371005790263778,9326,435,2539380.00,4689,50.28,10.15,1.75
25-March-2013,270.10,273.20,267.00,269.55,270.025029640363588460,7591,482,2049760.00,4045,53.29,6.20,-0.55
22-March-2013,268.95,273.25,258.10,270.85,269.167640793139236357,18307,547,4927652.00,8627,47.12,15.15,1.90
21-March-2013,280.00,280.80,268.00,269.95,276.795879828326180257,29125,539,8061680.00,21796,74.84,12.80,-10.05
20-March-2013,278.00,282.00,274.00,279.10,279.067168500289519397,17270,624,4819490.00,7232,41.88,8.00,1.10
19-March-2013,281.00,283.10,273.25,280.75,279.355590282710612302,14078,566,3932768.00,7556,53.67,9.85,-0.25
18-March-2013,277.90,283.85,277.90,281.55,280.974313022700119474,8370,363,2351755.00,3757,44.89,5.95,3.65
15-March-2013,282.80,286.55,275.00,277.95,281.150626625679829746,4229,307,1188986.00,1950,46.11,11.55,-4.85
14-March-2013,280.00,282.95,278.05,281.50,280.730743469524447421,8958,460,2514786.00,2902,32.40,4.90,1.50
13-March-2013,274.85,287.45,270.70,281.60,283.257607868709922834,36804,2453,10425013.00,10485,28.49,16.75,6.75
12-March-2013,276.40,276.50,269.40,270.95,272.886622489128183889,9658,506,2635539.00,3783,39.17,7.10,-5.45
11-March-2013,275.50,278.00,272.00,273.40,274.139179279138711187,6409,347,1756958.00,2859,44.61,6.00,-2.10
8-March-2013,283.10,284.35,275.50,276.10,279.055385841413202284,7529,309,2101008.00,2597,34.49,8.85,-7.00
7-March-2013,270.75,282.00,268.80,278.80,275.161968221424910302,9755,608,2684205.00,4966,50.91,13.20,8.05
6-March-2013,262.25,274.00,260.00,270.75,270.135560675883256528,15624,984,4220598.00,7044,45.08,14.00,8.50
5-March-2013,268.00,268.00,252.55,263.05,262.317265000634276290,7883,537,2067847.00,2825,35.84,15.45,-4.95
4-March-2013,261.05,266.00,255.00,265.15,264.972420133302689037,4351,320,1152895.00,3427,78.76,11.00,4.10
1-March-2013,264.25,267.25,258.15,261.70,260.939327883742052679,22020,1231,5745884.00,15600,70.84,9.10,-2.55
28-February-2013,257.10,269.90,257.00,263.25,262.831696310061056543,15068,1197,3960348.00,8857,58.78,12.90,6.15
27-February-2013,257.00,257.50,252.45,255.35,254.577005923532579429,3714,293,945499.00,1745,46.98,5.05,-1.65
26-February-2013,253.00,256.55,253.00,254.25,254.182634435125801677,20270,719,5152282.00,16719,82.48,3.55,1.25
25-February-2013,257.90,258.10,251.60,253.60,253.649064980492398762,29732,703,7541494.00,23328,78.46,6.50,-4.30
22-February-2013,263.50,263.50,255.60,256.55,259.065709079215349983,9329,326,2416824.00,5588,59.90,7.90,-6.95
21-February-2013,259.10,267.80,257.15,263.60,260.256909992912827781,28220,712,7344450.00,17117,60.66,10.65,4.50
20-February-2013,260.40,264.85,256.00,258.20,261.251766091051805337,5096,379,1331339.00,1460,28.65,8.85,-2.20
19-February-2013,255.20,264.00,255.20,261.00,260.884991720608158964,13286,729,3466118.00,4013,30.20,8.80,5.80
18-February-2013,255.00,289.00,245.00,256.00,265.950331501847500414,114479,4944,30445728.00,12828,11.21,44.00,1.00
15-February-2013,259.60,259.60,250.90,251.85,254.141291942478886099,4381,270,1113393.00,2211,50.47,8.70,-7.75
14-February-2013,260.70,265.00,255.90,260.05,258.453299492385786802,3940,172,1018306.00,1841,46.73,9.10,-0.65
13-February-2013,260.00,263.00,258.05,261.25,261.041138348830656522,3549,171,926435.00,2451,69.06,4.95,1.25
12-February-2013,258.70,258.70,254.00,255.95,256.773573573573573573,3330,210,855056.00,1954,58.68,4.70,-2.75
11-February-2013,257.00,260.00,256.20,258.50,259.046532305868405453,3374,124,874023.00,2627,77.86,3.80,1.50
8-February-2013,258.60,259.30,255.00,256.70,257.224266455194290245,6305,346,1621799.00,3333,52.86,4.30,-1.90
7-February-2013,260.00,261.90,257.50,257.60,258.578810020876826722,1916,171,495437.00,857,44.73,4.40,-2.40
6-February-2013,262.00,262.55,257.50,258.45,259.195624195624195624,6993,384,1812555.00,2662,38.07,5.05,-3.55
5-February-2013,256.90,264.85,256.00,262.70,261.130716103235187204,13755,829,3591853.00,6588,47.90,8.85,5.80
4-February-2013,259.40,259.95,255.50,257.60,257.695069820461669991,3509,561,904252.00,1591,45.34,4.45,-1.80
1-February-2013,262.00,265.00,253.10,254.70,257.846532369675534368,6503,462,1676776.00,2483,38.18,11.90,-7.30
31-January-2013,252.85,264.00,250.80,261.35,256.411976682564917859,9435,466,2419247.00,6503,68.92,13.20,8.50
30-January-2013,257.60,259.45,250.00,251.00,252.333333333333333333,5772,362,1456468.00,2569,44.51,9.45,-6.60
29-January-2013,252.80,258.50,252.55,256.40,256.401171676006113092,3926,172,1006631.00,1593,40.58,5.95,3.60
28-January-2013,255.80,258.20,251.15,254.65,253.807454454287146916,5983,371,1518530.00,2929,48.96,7.05,-1.15
25-January-2013,246.00,258.00,245.80,255.05,253.350840336134453781,9996,510,2532495.00,2757,27.58,12.20,9.05
24-January-2013,254.00,254.00,246.00,247.85,248.763136489344395640,6147,439,1529147.00,2060,33.51,8.00,-6.15
23-January-2013,267.25,267.25,252.05,254.15,260.681074251746288380,206581,543,53851757.00,204216,98.86,15.20,-13.10
22-January-2013,273.20,273.70,265.00,265.20,269.808459378679467439,55205,385,14894776.00,52469,95.04,8.70,-8.00
21-January-2013,274.00,274.95,268.70,270.30,271.798923605920167439,6689,472,1818063.00,3429,51.26,6.25,-3.70
18-January-2013,277.85,280.75,269.60,273.30,273.927298619732710143,27386,1162,7501773.00,6131,22.39,11.15,-4.55
17-January-2013,268.45,276.00,268.45,274.70,273.442545863964500960,15099,911,4128709.00,5252,34.78,7.55,6.25
16-January-2013,279.00,281.75,265.30,268.55,274.970299051787016776,34275,1393,9424607.00,13589,39.65,16.45,-10.45
15-January-2013,278.30,285.00,275.65,277.35,279.652389970702018485,123558,3819,34553290.00,19977,16.17,9.35,-0.95
14-January-2013,273.00,278.00,270.20,275.95,274.678304370721432332,18990,848,5216141.00,5969,31.43,7.80,2.95
11-January-2013,262.95,275.50,262.00,273.90,270.930938996707985215,84143,2619,22796942.00,36642,43.55,13.50,10.95
10-January-2013,259.20,261.95,257.95,260.05,259.797866271109082610,17528,1457,4553737.00,8720,49.75,4.00,0.85
9-January-2013,261.00,262.05,256.10,258.10,259.797038162141636605,15801,632,4105053.00,7889,49.93,5.95,-2.90
8-January-2013,264.60,265.00,256.05,258.10,257.955258395334807963,9946,654,2565623.00,5303,53.32,8.95,-6.50
7-January-2013,253.50,259.70,253.50,256.80,257.174422771719653919,19533,1854,5023388.00,9672,49.52,6.20,3.30
4-January-2013,249.00,253.00,248.70,251.40,251.633290057340690252,18486,477,4651693.00,12219,66.10,4.30,2.40
3-January-2013,249.95,252.75,248.20,249.10,250.469907235621521335,13475,543,3375082.00,6304,46.78,4.55,-0.85
2-January-2013,247.50,256.00,246.75,248.95,248.904938996542049977,15327,643,3814966.00,5284,34.48,9.25,1.45
1-January-2013,244.00,249.90,242.25,245.20,246.022032786885245901,15250,1514,3751836.00,3761,24.66,7.65,1.20
31-December-2012,244.00,245.25,241.60,242.65,243.377109317681584739,10904,531,2653784.00,5249,48.14,3.65,-1.35
28-December-2012,245.00,245.90,241.10,242.85,243.419842886237998254,6874,333,1673268.00,3053,44.41,4.80,-2.15
27-December-2012,246.60,248.00,244.00,245.15,246.305472636815920398,4020,274,990148.00,2613,65.00,4.00,-1.45
26-December-2012,250.00,250.75,246.75,247.50,248.195616438356164383,7300,433,1811828.00,2768,37.92,4.00,-2.50
24-December-2012,243.00,250.45,243.00,247.90,247.885762402638411339,14251,701,3532620.00,5190,36.42,7.45,4.90
21-December-2012,248.95,250.40,240.00,242.45,246.557243532936658648,23697,764,5842667.00,11485,48.47,10.40,-6.50
20-December-2012,250.00,253.00,247.00,249.15,249.877653205616632197,27561,975,6886878.00,10479,38.02,6.00,-0.85
19-December-2012,257.20,260.55,249.50,251.80,252.910595502058916693,25256,654,6387510.00,13236,52.41,11.05,-5.40
18-December-2012,255.05,260.65,253.00,257.45,255.553743555256668908,17844,749,4560101.00,8722,48.88,7.65,2.40
17-December-2012,264.00,266.80,257.65,258.80,260.541307347361159020,11596,703,3021237.00,5142,44.34,9.15,-5.20
14-December-2012,267.00,270.95,265.00,265.50,266.977593200695383426,5177,409,1382143.00,2820,54.47,5.95,-1.50
13-December-2012,267.00,273.50,267.00,269.60,269.975651431012387868,9364,512,2528052.00,3286,35.09,6.50,2.60
12-December-2012,275.00,277.20,268.50,270.25,272.319327731092436974,3927,306,1069398.00,2540,64.68,8.70,-4.75
11-December-2012,278.00,278.30,273.10,274.25,275.710648148148148148,4320,210,1191070.00,2300,53.24,5.20,-3.75
10-December-2012,283.00,284.45,273.00,275.20,275.329488587818869766,98316,687,27069294.00,94481,96.10,11.45,-7.80
7-December-2012,278.10,284.65,277.00,281.90,281.353186646433990895,13180,349,3708235.00,2873,21.80,7.65,3.80
6-December-2012,279.95,280.00,275.35,277.45,277.785481034915850288,3981,191,1105864.00,2107,52.93,4.65,-2.50
5-December-2012,278.20,281.95,277.00,277.80,279.070016939582156973,3542,414,988466.00,1369,38.65,4.95,-0.40
4-December-2012,279.70,281.00,276.00,277.40,277.745091623036649214,3056,184,848789.00,1388,45.42,5.00,-2.30
3-December-2012,283.60,288.00,277.05,278.10,279.489907799651133815,4013,361,1121593.00,1757,43.78,10.95,-5.50
30-November-2012,280.65,282.20,278.50,279.45,280.134496009459060005,3383,150,947695.00,2313,68.37,3.70,-1.20
29-November-2012,282.10,285.00,278.05,279.10,280.431379821958456973,2696,251,756043.00,1092,40.50,6.95,-3.00
27-November-2012,283.10,285.00,278.05,282.10,281.964251207729468599,7245,613,2042831.00,4783,66.02,6.95,-1.00
26-November-2012,284.60,285.05,280.55,281.00,281.877564526803441429,3022,195,851834.00,1920,63.53,4.50,-3.60
23-November-2012,280.10,290.00,280.10,285.35,286.412702025950375597,13179,840,3774633.00,5240,39.76,9.90,5.25
22-November-2012,284.50,284.50,276.05,280.45,279.393916913946587537,2696,344,753246.00,864,32.05,8.45,-4.05
21-November-2012,277.90,282.65,275.95,281.70,280.921424962102071753,3958,319,1111887.00,2021,51.06,6.70,3.80
20-November-2012,279.10,283.90,274.00,275.95,277.805009245251302739,5949,506,1652662.00,3016,50.70,9.90,-3.15
19-November-2012,280.05,284.85,275.00,277.85,280.508757297748123436,3597,394,1008990.00,1529,42.51,9.85,-2.20
16-November-2012,271.60,284.00,268.50,279.65,280.038240659414904398,14801,847,4144846.00,7729,52.22,15.50,8.05
15-November-2012,274.00,275.35,271.00,271.55,271.818073367133909931,3353,234,911406.00,2007,59.86,4.35,-2.45
13-November-2012,278.85,278.85,275.00,275.30,276.503296703296703296,910,70,251618.00,637,70.00,3.85,-3.55
12-November-2012,275.45,279.65,273.15,273.40,274.225597699083228473,5563,368,1525517.00,3044,54.72,6.50,-2.05
9-November-2012,278.00,283.70,277.00,277.80,279.577424913835548990,8124,433,2271287.00,4082,50.25,6.70,-0.20
8-November-2012,288.95,288.95,281.60,283.65,284.093917428301292152,6346,671,1802860.00,1696,26.73,7.35,-5.30
7-November-2012,290.00,291.90,286.55,287.75,288.845962732919254658,7245,479,2092689.00,3959,54.64,5.35,-2.25
6-November-2012,292.00,295.00,287.45,289.65,291.014315789473684210,4750,436,1382318.00,1924,40.51,7.55,-2.35
5-November-2012,294.70,295.70,284.70,291.55,290.361681887366818873,10512,806,3052282.00,4117,39.16,11.00,-3.15
2-November-2012,294.70,301.00,292.50,295.05,296.607853881278538812,21900,1133,6495712.00,8161,37.26,8.50,0.35
1-November-2012,290.85,297.95,290.85,295.30,295.468520935836931418,9959,579,2942571.00,5407,54.29,7.10,4.45
31-October-2012,283.00,295.00,282.05,293.95,290.694897360703812316,17050,1244,4956348.00,8312,48.75,12.95,10.95
30-October-2012,282.80,283.95,278.05,281.65,280.825499524262607040,5255,349,1475738.00,2188,41.64,5.90,-1.15
29-October-2012,279.30,282.30,277.70,280.65,279.722643553629469122,6461,335,1807288.00,2648,40.98,4.60,1.35
26-October-2012,270.05,279.70,270.00,278.30,276.040210403272939801,8555,345,2361524.00,4210,49.21,9.70,8.25
25-October-2012,275.00,276.00,270.00,270.65,271.905292479108635097,5744,286,1561824.00,2448,42.62,6.00,-4.35
23-October-2012,273.80,278.95,272.05,273.15,275.915353601394791326,45885,372,12660376.00,43192,94.13,6.90,-0.65
22-October-2012,276.30,282.65,273.50,274.80,278.028737864077669902,7725,303,2147772.00,2166,28.04,9.15,-1.50
19-October-2012,282.00,282.00,272.95,275.25,276.498777891666009619,12683,469,3506834.00,7197,56.75,9.05,-6.75
18-October-2012,287.55,287.55,279.10,280.35,283.368951250224860586,5559,278,1575248.00,2711,48.77,8.45,-7.20
17-October-2012,284.70,289.00,283.00,286.95,285.762702050663449939,20725,791,5922432.00,15571,75.13,6.00,2.25
16-October-2012,282.00,292.00,277.00,285.80,283.796107502858883732,226487,5920,64276129.00,28174,12.44,15.00,3.80
15-October-2012,287.00,287.00,282.00,282.85,283.252055387278234530,9244,185,2618382.00,5522,59.74,5.00,-4.15
12-October-2012,285.00,288.45,283.00,283.85,284.827055779183438757,6956,220,1981257.00,2742,39.42,5.45,-1.15
11-October-2012,279.15,288.15,276.50,286.65,282.839736553238199780,5466,319,1546002.00,2856,52.25,11.65,7.50
10-October-2012,282.00,284.95,277.15,278.10,280.279224712295578437,8255,270,2313705.00,5015,60.75,7.80,-3.90
9-October-2012,286.95,287.25,281.05,281.70,283.617362789092164307,5794,355,1643279.00,2121,36.61,6.20,-5.25
8-October-2012,283.30,289.90,283.30,284.15,286.458281665190434012,5645,408,1617057.00,2475,43.84,6.60,0.85
5-October-2012,292.55,295.50,282.10,283.30,287.485983153461437220,15196,714,4368637.00,6089,40.07,13.40,-9.25
4-October-2012,301.00,303.95,285.25,288.25,291.697553148816686722,14958,780,4363212.00,8663,57.92,18.70,-12.75
3-October-2012,307.05,307.05,296.15,302.55,302.010450124406242931,22105,904,6675941.00,7952,35.97,10.90,-4.50
1-October-2012,298.00,303.95,294.80,302.30,301.518720503408495018,9535,308,2874981.00,4475,46.93,9.15,4.30
28-September-2012,289.35,300.00,289.35,298.10,295.871204278812974465,11592,472,3429739.00,7391,63.76,10.65,8.75
27-September-2012,294.70,297.50,289.10,292.10,293.110204821460938916,11034,506,3234178.00,4852,43.97,8.40,-2.60
26-September-2012,284.00,299.00,281.40,296.05,290.282265441673626854,25143,758,7298567.00,8232,32.74,17.60,12.05
25-September-2012,292.10,292.10,284.20,285.70,288.459576596099349891,11998,630,3460938.00,6690,55.76,7.90,-6.40
24-September-2012,293.00,295.00,287.15,291.90,291.784961935551152362,9589,437,2797926.00,4397,45.85,7.85,-1.10
21-September-2012,294.70,301.10,284.50,288.60,291.771902466685568471,28216,826,8232636.00,15216,53.93,16.60,-6.10
20-September-2012,294.90,300.00,293.70,295.40,297.557309417040358744,5575,222,1658882.00,2502,44.88,6.30,0.50
18-September-2012,297.30,306.50,295.60,298.05,301.606831002240939649,12941,469,3903094.00,5715,44.16,10.90,0.75
17-September-2012,297.00,304.00,295.15,299.85,298.843411250963267403,19465,747,5816987.00,7438,38.21,8.85,2.85
14-September-2012,317.90,317.90,299.00,303.25,306.070659095733389938,37688,1175,11535191.00,15419,40.91,18.90,-14.65
13-September-2012,319.85,324.80,309.10,311.30,318.657373278275087991,108249,4951,34494342.00,29813,27.54,15.70,-8.55
12-September-2012,292.00,319.10,291.50,314.25,310.376231105139402082,223275,7352,69299253.00,52460,23.50,27.60,22.25
11-September-2012,285.85,292.00,282.00,290.50,287.545155272687369691,9113,487,2620399.00,2302,25.26,10.00,4.65
10-September-2012,290.00,294.00,281.00,283.70,288.013650151668351870,23736,722,6836292.00,5342,22.51,13.00,-6.30
8-September-2012,290.50,290.55,286.10,287.85,288.800623052959501557,1605,31,463525.00,859,53.52,4.45,-2.65
7-September-2012,290.10,294.60,289.00,290.85,291.758372226316220420,24426,830,7126490.00,11659,47.73,5.60,0.75
6-September-2012,280.00,289.75,277.35,288.50,285.713064843499626108,18722,601,5349120.00,9888,52.81,12.40,8.50
5-September-2012,280.00,285.00,277.50,280.25,282.614710729464827825,23058,712,6516530.00,12347,53.55,7.50,0.25
4-September-2012,268.05,282.90,268.00,279.45,278.585749622097018001,43662,1096,12163611.00,21217,48.59,14.90,11.40
3-September-2012,276.00,279.70,266.25,267.75,272.574709092781381938,9711,414,2646973.00,3792,39.05,13.45,-8.25
